,,Rolando Pablos,,,,Sonia Traut,,,,Robert T. Melvin,,,,Christopher Reyes,,,,Jade McCullough,,,,Brandon Gonzales,,,,Tim Westley,,,,Manny Pelaez,,,,Bill Ruppel,,,,Armando Dominguez,,,,Adriana Rocha Garcia,,,,Gina Ortiz Jones,,,,Diana Flores Uriegas,,,,Clayton Perry,,,,John Courage,,,,Chris Herring,,,,James 'Jae' Melvin,,,,Andrew Fernandez Vicencio,,,,G. Zambrano,,,,Arturo Espinosa,,,,April Guadarrama,,,,Michael 'Sam' Samaniego,,,,Beto Altamirano,,,,Robert Salinas,,,,Melissa Cabello Havrda,,,,Mauricio 'Mau' Sanchez,,,,Santos Alvarado,,,,
Precinct,Registered Voters,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Total
3081,2171,21,1,69,91,3,0,0,3,5,1,1,7,0,1,0,1,0,0,1,1,0,0,0,0,3,0,17,20,1,0,6,7,0,1,0,1,0,0,1,1,4,0,32,36,36,2,58,96,0,0,1,1,10,0,19,29,16,6,54,76,0,1,0,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,2,32,44,0,0,0,0,4,0,12,16,0,0,0,0,0,0,2,2,437
3082,2419,34,2,43,79,0,0,1,1,3,0,1,4,1,0,0,1,0,0,2,2,0,0,0,0,6,0,9,15,1,0,12,13,0,0,0,0,0,0,0,0,8,1,23,32,43,2,68,113,0,0,0,0,14,1,40,55,5,0,16,21,0,0,1,1,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,35,0,0,0,0,6,0,8,14,0,0,2,2,0,0,0,0,391
3083,1643,36,3,46,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,16,1,1,4,6,0,0,1,1,0,0,0,0,5,0,20,25,15,1,25,41,0,0,0,0,2,2,19,23,18,10,56,84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,11,17,0,0,1,1,4,0,7,11,0,0,0,0,0,0,0,0,313
3084,3517,41,0,58,99,0,0,4,4,0,0,2,2,0,0,5,5,1,0,1,2,0,0,0,0,14,0,14,28,2,0,10,12,0,0,0,0,0,0,0,0,2,3,27,32,44,7,86,137,0,0,0,0,24,0,41,65,7,2,23,32,0,0,1,1,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2,20,5,22,47,0,0,1,1,7,0,11,18,0,0,0,0,0,0,1,1,494
3085,1227,33,0,34,67,0,0,0,0,2,0,4,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,9,0,0,8,8,0,0,0,0,0,0,0,0,11,1,9,21,14,4,35,53,1,0,1,2,7,0,15,22,7,0,24,31,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,25,37,0,0,1,1,4,0,6,10,0,0,2,2,0,0,0,0,272
3086,1450,53,2,59,114,0,0,1,1,3,0,3,6,0,0,0,0,0,0,0,0,1,0,1,2,6,0,7,13,39,4,58,101,0,0,0,0,0,0,0,0,18,3,28,49,29,2,56,87,1,0,0,1,7,0,6,13,9,1,10,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,28,42,0,0,0,0,6,0,5,11,1,0,1,2,0,0,0,0,464
3087,1927,18,0,46,64,0,0,0,0,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,3,0,6,9,4,0,5,9,0,0,0,0,0,0,0,0,1,2,12,15,13,8,27,48,0,0,1,1,6,2,24,32,0,1,2,3,0,0,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,23,1,0,0,1,1,0,4,5,0,0,0,0,0,0,0,0,219
3088,4333,49,2,95,146,0,0,2,2,2,0,2,4,3,0,0,3,3,0,1,4,0,0,2,2,5,1,19,25,6,3,8,17,1,0,0,1,0,0,0,0,6,2,37,45,32,8,96,136,1,0,0,1,18,8,47,73,9,1,37,47,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,27,34,0,0,0,0,7,0,9,16,1,0,3,4,0,0,0,0,565
3090,3099,35,2,57,94,0,0,1,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,1,8,2,19,29,9,0,15,24,0,0,0,0,0,0,0,0,9,1,26,36,31,5,70,106,0,0,0,0,9,0,52,61,8,2,40,50,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,32,0,0,0,0,5,0,9,14,0,0,1,1,0,0,0,0,456
3093,2631,74,4,94,172,1,0,0,1,0,0,4,4,0,0,1,1,1,0,0,1,1,0,0,1,4,0,16,20,10,2,11,23,0,0,0,0,0,0,0,0,4,1,14,19,37,4,48,89,0,0,0,0,13,0,10,23,13,3,44,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,0,20,34,0,0,0,0,2,0,6,8,0,0,0,0,0,0,0,0,458
3094,4554,75,2,81,158,2,0,1,3,2,0,4,6,0,0,0,0,0,0,1,1,0,0,0,0,10,0,18,28,29,1,61,91,0,0,1,1,0,0,0,0,12,2,35,49,36,10,45,91,0,0,0,0,6,0,13,19,6,0,12,18,0,0,1,1,2,0,0,2,4,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,3,34,57,0,0,0,0,6,1,11,18,0,0,2,2,0,0,0,0,552
3095,3714,13,1,41,55,0,0,0,0,1,0,0,1,0,0,2,2,0,0,2,2,1,0,0,1,2,0,1,3,6,4,23,33,0,0,0,0,0,0,0,0,3,1,13,17,21,2,44,67,0,0,0,0,0,0,3,3,2,0,3,5,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,33,0,0,0,0,1,0,3,4,0,0,2,2,0,0,1,1,231
3098,1250,17,0,32,49,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,12,9,43,64,0,0,0,0,0,0,0,0,0,0,17,17,19,1,37,57,0,0,0,0,5,1,9,15,6,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,12,20,0,0,0,0,2,1,5,8,0,0,0,0,0,0,0,0,260
3099,3729,38,0,52,90,0,0,1,1,4,0,4,8,2,0,2,4,1,0,2,3,1,0,0,1,10,0,18,28,36,7,73,116,1,0,1,2,1,0,0,1,12,1,25,38,50,4,74,128,0,0,0,0,4,0,20,24,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,22,1,31,54,1,0,0,1,6,0,19,25,1,0,2,3,0,0,2,2,543
3100,3750,29,2,47,78,0,1,0,1,1,0,1,2,3,0,1,4,0,0,2,2,0,0,0,0,11,0,14,25,4,1,9,14,0,0,0,0,1,0,0,1,11,0,25,36,86,1,82,169,0,0,2,2,9,4,28,41,1,0,13,14,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,7,0,26,33,0,0,1,1,9,0,4,13,0,0,2,2,0,0,0,0,443
3101,2617,30,0,45,75,1,0,1,2,1,0,9,10,1,0,1,2,1,0,2,3,1,0,0,1,8,2,13,23,21,4,60,85,0,0,1,1,0,0,0,0,11,0,38,49,32,5,73,110,0,1,2,3,7,0,22,29,3,0,7,10,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2,25,31,0,0,1,1,6,1,20,27,0,1,2,3,0,0,0,0,468
3102,3017,55,4,84,143,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,2,0,1,3,8,1,13,22,8,0,24,32,1,0,0,1,0,0,0,0,26,3,29,58,53,2,58,113,0,0,1,1,11,0,26,37,36,7,107,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,3,23,39,0,0,0,0,4,0,8,12,0,0,0,0,0,0,0,0,618
3103,883,6,0,4,10,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,4,0,3,7,8,1,15,24,0,0,0,0,1,0,5,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,64
3104,2567,38,3,89,130,0,0,0,0,1,0,5,6,2,0,0,2,0,0,0,0,0,0,1,1,9,0,29,38,4,0,15,19,0,0,0,0,0,0,0,0,10,6,19,35,31,7,77,115,0,0,0,0,17,1,46,64,22,12,103,137,0,0,1,1,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,16,4,33,53,0,0,1,1,3,1,15,19,2,0,0,2,0,0,0,0,629
3105,3520,32,0,67,99,0,0,2,2,2,0,0,2,2,0,4,6,0,0,1,1,1,0,1,2,4,0,18,22,10,0,8,18,0,0,0,0,1,0,1,2,5,1,27,33,25,2,93,120,0,0,3,3,18,0,40,58,2,0,12,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,1,0,0,1,1,1,0,4,5,9,3,22,34,1,0,1,2,6,0,16,22,1,0,1,2,0,0,1,1,453
3108,1709,47,0,40,87,2,0,0,2,1,0,2,3,0,0,0,0,1,0,0,1,1,0,0,1,5,0,14,19,3,0,14,17,0,0,0,0,0,0,0,0,15,2,13,30,37,0,45,82,0,0,0,0,25,0,43,68,6,2,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,16,0,0,0,0,5,0,3,8,0,0,0,0,1,0,0,1,355
3109,3252,23,1,21,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,2,2,6,0,13,19,31,3,57,91,0,0,0,0,0,0,0,0,9,1,9,19,34,2,51,87,1,0,1,2,11,1,16,28,2,0,3,5,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,1,23,35,0,0,0,0,10,0,11,21,0,0,1,1,0,0,0,0,362
3110,3189,25,0,43,68,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,9,0,9,18,5,0,6,11,0,0,0,0,0,0,0,0,3,0,21,24,46,0,69,115,1,0,2,3,12,2,45,59,3,0,7,10,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,0,18,27,0,0,0,0,3,0,10,13,0,0,2,2,1,0,0,1,360
3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,1648,9,0,31,40,1,0,1,2,0,0,1,1,1,0,0,1,0,0,2,2,0,0,0,0,2,0,7,9,5,1,32,38,0,0,0,0,0,0,1,1,5,0,7,12,20,0,43,63,0,0,0,0,1,0,3,4,2,0,9,11,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,21,28,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,0,223
3113,1121,4,0,4,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,3,2,13,18,0,0,0,0,0,0,0,0,1,0,2,3,8,0,12,20,0,0,1,1,1,0,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,12,0,0,0,0,4,0,5,9,0,0,0,0,1,0,0,1,86
3114,2210,67,5,97,169,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,3,6,1,17,24,5,2,15,22,0,1,1,2,0,0,0,0,8,1,30,39,30,2,59,91,1,0,0,1,8,0,24,32,24,6,66,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,11,2,17,30,0,0,1,1,5,0,6,11,0,0,0,0,0,1,0,1,529
3115,1790,50,6,88,144,0,0,1,1,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,15,17,27,9,110,146,0,0,1,1,0,0,1,1,9,5,34,48,23,6,52,81,0,0,1,1,3,0,25,28,5,6,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,51,73,0,0,0,0,3,1,6,10,2,0,0,2,0,0,0,0,586
3116,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
3117,2925,52,2,136,190,0,0,1,1,3,0,2,5,0,0,0,0,1,0,0,1,2,0,3,5,7,1,18,26,3,0,10,13,0,0,0,0,0,0,0,0,8,2,49,59,24,3,95,122,0,0,2,2,13,2,53,68,27,7,161,195,1,0,1,2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,16,1,35,52,0,0,0,0,6,0,16,22,0,0,2,2,0,0,0,0,771
3118,878,6,0,34,40,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,2,4,4,0,9,13,0,0,0,0,0,0,0,0,8,2,14,24,16,1,23,40,0,0,0,0,11,0,8,19,1,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,9,2,8,19,0,0,0,0,3,0,4,7,0,1,0,1,0,0,0,0,183
3119,2755,46,10,79,135,1,0,2,3,2,0,3,5,0,0,3,3,1,0,0,1,2,0,0,2,3,0,5,8,2,0,18,20,0,0,0,0,0,0,0,0,5,2,25,32,33,6,61,100,0,0,3,3,8,1,24,33,18,18,65,101,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,4,28,49,0,0,0,0,5,0,18,23,1,0,0,1,0,0,0,0,524
3120,3369,40,0,46,86,0,0,3,3,1,1,2,4,2,0,1,3,1,0,1,2,0,0,0,0,12,0,7,19,12,1,10,23,1,0,0,1,0,0,0,0,11,0,18,29,58,4,75,137,1,0,0,1,12,1,36,49,4,1,13,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,8,2,44,54,0,0,0,0,15,0,14,29,0,0,2,2,1,0,2,3,466
3121,3211,42,1,60,103,2,0,1,3,0,0,2,2,0,0,2,2,0,0,0,0,0,1,0,1,5,1,11,17,2,2,13,17,0,0,0,0,0,0,0,0,10,0,21,31,30,5,58,93,0,0,1,1,6,0,23,29,14,2,59,75,0,0,1,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,3,3,0,0,1,1,7,4,18,29,0,0,1,1,4,1,7,12,2,0,1,3,0,0,0,0,428
3122,2385,30,0,63,93,0,0,2,2,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,10,0,14,24,2,0,12,14,0,0,0,0,0,0,0,0,1,3,15,19,36,3,70,109,1,0,0,1,5,1,30,36,12,6,57,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,12,0,29,41,0,0,0,0,8,1,12,21,0,0,0,0,0,0,0,0,440
3123,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,1916,34,1,65,100,0,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,5,0,11,16,1,1,15,17,0,0,0,0,0,0,0,0,6,4,25,35,19,5,48,72,0,0,0,0,5,0,10,15,5,0,27,32,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,16,0,0,0,0,2,0,5,7,1,0,2,3,0,0,0,0,324
3129,3307,16,0,48,64,1,0,2,3,0,0,1,1,0,0,1,1,1,0,3,4,0,0,0,0,9,0,17,26,28,2,47,77,0,0,0,0,0,0,0,0,9,1,32,42,43,6,95,144,1,0,0,1,7,0,30,37,4,0,13,17,0,0,1,1,1,0,0,1,0,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,3,0,5,8,14,5,32,51,0,0,0,0,15,0,18,33,0,0,2,2,0,0,0,0,517
3130,1802,29,9,139,177,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,16,7,0,28,35,0,0,0,0,0,0,0,0,11,1,18,30,31,1,41,73,0,0,2,2,6,0,10,16,9,10,52,71,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,16,31,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,462
3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,1306,6,1,7,14,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,2,1,0,6,7,0,0,0,0,0,0,0,0,3,0,3,6,10,1,19,30,0,0,0,0,1,0,5,6,6,2,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,4,0,0,1,1,3,0,7,10,0,0,1,1,0,0,0,0,109
3134,2909,18,1,17,36,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0,4,0,3,7,9,11,61,81,0,0,1,1,0,0,0,0,5,0,21,26,18,4,53,75,1,0,1,2,3,0,9,12,2,0,7,9,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,13,18,1,0,0,1,8,2,18,28,0,0,0,0,0,0,0,0,303
3135,892,7,0,33,40,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,4,0,1,5,9,3,31,43,0,0,0,0,0,0,0,0,1,0,26,27,4,2,28,34,0,0,0,0,1,1,5,7,0,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,26,31,0,0,0,0,8,0,5,13,0,0,0,0,0,0,0,0,210
3136,940,2,0,6,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,1,0,0,1,2,0,9,11,0,0,0,0,0,0,0,0,1,0,3,4,9,2,21,32,0,0,0,0,0,0,3,3,7,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,3,0,10,13,0,0,0,0,0,0,0,0,91
3138,57,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3139,2096,8,2,44,54,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,10,12,5,0,14,19,0,0,1,1,0,0,0,0,3,0,12,15,11,2,19,32,0,0,0,0,3,0,8,11,7,3,22,32,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,14,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,200
3140,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,3,3,1,0,3,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,22
3143,1527,24,0,27,51,1,0,1,2,2,0,1,3,0,0,0,0,1,0,1,2,0,0,3,3,3,0,9,12,10,2,42,54,0,0,0,0,0,0,1,1,2,4,34,40,24,0,34,58,0,0,1,1,3,0,11,14,3,1,3,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,23,0,0,0,0,1,3,4,8,3,0,2,5,0,0,0,0,286
3145,4087,46,0,120,166,1,0,0,1,6,0,7,13,0,0,3,3,0,0,2,2,0,0,2,2,17,0,26,43,5,1,29,35,0,0,0,0,0,0,1,1,8,0,33,41,41,10,72,123,0,0,1,1,11,0,26,37,8,4,53,65,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,37,49,1,0,0,1,5,0,11,16,0,1,1,2,0,0,1,1,606
3146,3540,47,1,52,100,0,0,1,1,1,0,2,3,1,0,2,3,1,0,2,3,0,0,2,2,6,0,5,11,34,5,79,118,0,0,0,0,0,0,0,0,11,5,36,52,50,2,91,143,0,0,2,2,5,0,15,20,2,2,7,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,19,5,48,72,0,0,0,0,13,0,19,32,0,0,2,2,0,0,0,0,580
3147,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3149,3661,1,0,2,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,3,0,2,5,1,0,4,5,0,0,0,0,0,0,0,0,1,0,1,2,5,0,6,11,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,17,0,0,0,0,4,0,5,9,0,0,0,0,0,0,0,0,58
3150,111,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,0,0,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3151,3204,51,4,45,100,0,0,1,1,6,0,1,7,1,0,0,1,0,0,1,1,0,0,0,0,10,0,10,20,17,4,48,69,0,0,0,0,0,0,2,2,7,2,15,24,37,5,67,109,0,0,1,1,5,1,7,13,3,0,8,11,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,15,24,0,0,0,0,2,1,11,14,0,0,0,0,0,0,0,0,401
3153,1436,26,1,34,61,0,0,0,0,2,0,0,2,0,0,4,4,1,0,0,1,1,0,0,1,2,0,4,6,3,0,1,4,0,0,1,1,0,0,0,0,12,0,18,30,30,5,39,74,0,0,0,0,6,0,18,24,9,1,16,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,14,19,0,0,0,0,6,0,9,15,0,0,1,1,0,0,0,0,271
